246.59,286.59,386.64,616.38,942.8,1331.9,1572.6,1371.1,842.52,664.21,958.27,1265.3,1417.4,1474.8,1494.4,1.2,10.6,118,235.32,3518.3,205.5,1504
564,563.99,563.93,563.65,562.44,557.76,541.88,507.75,474.09,486.81,572.69,721.66,892.2,1037.3,1128.4,15,9,45,564,340,440,1200
510.66,509.68,504.74,489.72,452.19,398.6,341.9,270.06,175.33,101.8,78.593,93.289,128.91,162.45,183.2,3,15,47,511,343,70,200
5121.8,5120.6,5116.6,5092.4,4991.9,4605.1,3498.4,1730.3,458.22,219.18,289.69,300.3,261.17,225.34,208.68,12,25,47,5122,34,900,200
529.92,529.67,528.33,522.62,504.63,463.23,413.9,394.92,427.15,484.86,480.14,353.74,191.2,110.02,101.42,5,25,45,530,344,1005,120
5234.6,5232.4,5220.4,5168.6,4986.7,4566.1,3947.3,3237.6,2240.9,1056.3,477.89,605.75,943.52,1238.9,1400.2,5.2,25.6,45,5235.3,3418.3,205.5,1504
563.99,563.93,563.72,562.49,557.5,539.19,489.56,402.84,284.19,145.94,58.453,69.404,147.92,250.81,326.82,10,29,45,564,347.9,7.6,387.7
5351.9,5351.5,5349.5,5339.8,5296.4,5132,4691.6,3867.7,2707,1429.4,726.39,802.7,1198.3,1607.5,1850.5,10,25,45,5352,3400,210,2008
5319.9,5319.3,5317.5,5306.5,5261.5,5095.2,4632.8,3774.1,2513.5,1119.4,380.8,336.89,324.77,234.81,170.48,10,25,49,5320,3410,12,125
5163.8,5163.2,5159.7,5143,5072.1,4778.5,3898.6,2214.3,514.57,320.16,511.4,218.18,263.71,661.98,906.89,13,15,45,5164,41,500,1100
564,563.98,563.9,563.55,561.84,554.75,531.33,481.68,431.74,437.41,524.88,683.36,872.89,1034.6,1131.2,15,29,45,564,340,440,1200
510.67,509.69,504.8,487.94,451.26,400.08,358.08,318.87,254.55,172.32,127.14,132.75,157.44,179.24,191.52,3,25,47,511,343,70,200
5121.8,5120.6,5115.4,5092.4,4991.9,4587.4,3451.3,1657.5,453.12,291.06,392.46,372.01,291.87,236.7,212.96,12,29,47,5122,34,900,200
529.92,529.67,528.33,522.6,503.12,459.85,409.59,387.18,411.53,463.85,464.7,350.87,198.24,119.68,108.14,5,29,45,530,344,1005,120
5234.6,5231.2,5217.3,5161.8,4977,4539.2,3962.1,3415,2717.7,1655.2,824.33,725.18,972.61,1228.7,1388.7,5.2,35.6,45,5235.3,3418.3,205.5,1504
563.99,563.93,563.67,562.53,557.24,537.52,486.82,405.6,301.69,156.47,19.421,44.73,148.04,279.84,348.82,10,39,45,564,347.9,7.6,387.7
5351.9,5351.4,5349,5338.7,5291.2,5120.7,4680.7,3941,2994,1826.9,928.46,841.5,1185.9,1568.1,1820.6,10,35,45,5352,3400,210,2008
5319.9,5319.4,5317.1,5307,5260.3,5085.2,4628.7,3865.7,2820,1427.2,313.93,98.966,183.65,177.27,148.96,10,35,49,5320,3410,12,125
5163.8,5162.9,5158.8,5140.4,5052.1,4690.9,3644.2,1842,492.56,232.77,357.63,470.88,616.6,819.2,975.28,13,35,45,5164,41,500,1100
564,563.98,563.9,563.55,561.66,553.95,527.35,473.01,419.83,422.92,508.08,668.54,864.1,1031.8,1131.1,15,39,45,564,340,440,1200
510.67,509.17,504.82,485.89,447.07,397.56,360.81,334.91,293.4,224.31,171.88,170.72,184.32,192.06,196.41,3,35,47,511,343,70,200
5121.8,5120.6,5115.4,5092.4,4973.8,4530.9,3300.1,1452.1,288.69,58.021,62.392,100.68,148.37,178.88,192.32,12,39,47,5122,34,900,200
529.92,529.53,527.96,521.73,500.12,454.92,402.57,375.66,387.17,427.41,433.56,333.84,189.82,124.17,114.9,5,39,45,530,344,1005,120
5234.6,5231.3,5217.4,5162.1,4964.8,4503.3,3941.2,3479.3,2939.2,1999.5,1053.5,832.85,1109.1,1361.1,1461.6,5.2,45.6,45,5235.3,3418.3,205.5,1504
563.99,563.93,563.67,562.37,556.91,535.58,484.44,408.63,327.96,227.03,135.83,147.31,245.93,330.94,368.42,10,49,45,564,347.9,7.6,387.7
5351.9,5351.4,5349.1,5337.3,5288.2,5102.9,4646.4,3935.9,3090.4,1862.4,478.79,115.2,692.04,1419,1790.7,10,45,45,5352,3400,210,2008
5319.9,5319.4,5317.1,5305.7,5257.5,5068.5,4608.5,3884.8,2956.2,1492.9,270.21,1116.5,827.52,325.41,46.986,10,45,49,5320,3410,12,125
5163.8,5162.9,5158.8,5137.6,5044.7,4658.7,3508.3,1671.6,406.33,209.09,326.12,435.52,602.58,823.04,981.43,13,45,45,5164,41,500,1100
564,563.98,563.9,563.49,561.5,552.81,524.07,465.8,410.74,411.99,494.6,655.54,855.61,1028.6,1130.6,15,49,45,564,340,440,1200
510.67,509.17,503.59,485.9,444.96,394.4,360.06,338.57,304.78,238.74,171.89,155.66,169.9,184.63,193.57,3,45,47,511,343,70,200
5121.8,5120.6,5115.4,5088.9,4965,4476.5,3194.9,1372.8,492.02,667.42,854.86,658.32,406.64,276.44,226.38,12,49,47,5122,34,900,200
529.92,529.53,527.95,521.72,498.58,451.76,396.97,367.58,368.21,392.77,402.1,332.13,218.55,149.67,127.52,5,49,45,530,344,1005,120
5234.6,5231.3,5217.4,5154.4,4938.3,4480,3923.5,3523.4,3132.7,2361.6,1277.9,731.6,921.99,1234.4,1402.4,5.2,55.6,45,5235.3,3418.3,205.5,1504
563.99,563.93,563.68,562.38,556.09,534.27,480.61,409.86,347.93,275.51,186.21,168.62,249.61,329.48,367.06,10,59,45,564,347.9,7.6,387.7
5351.9,5351.4,5349.1,5337.5,5284.9,5091.2,4610.5,3939.1,3242.5,2298.6,1217.1,883.07,1288,1695.4,1893.4,10,55,45,5352,3400,210,2008
5319.9,5319.4,5317.2,5305.8,5250.3,5057.1,4574.3,3890.6,3103,1823.9,30.758,1079.7,939.23,408.75,81.941,10,55,49,5320,3410,12,125
5163.8,5162.9,5158.8,5137.5,5028.6,4607.1,3387.3,1479.5,213.31,101.16,65.731,155.17,476.03,782.13,970.58,13,55,45,5164,41,500,1100
564,563.98,563.9,563.43,561.34,552.08,521.14,461.21,411.18,436.62,593.72,865.13,1084.3,1170.7,1192.6,15,59,45,564,340,440,1200
510.67,509.17,503.59,483.75,440.74,391.41,359.24,341.68,315.87,257.4,180.28,145.97,160.24,181.43,192.94,3,55,47,511,343,70,200
5121.8,5120.6,5115.4,5088.8,4954.5,4433.5,3034.8,1170.4,166.58,20.658,45.77,13.533,103.28,160.72,185.92,12,59,47,5122,34,900,200
529.92,529.53,527.95,520.83,497.08,447.54,393.43,364.33,362.55,382.17,394.11,343.11,251.12,180,143.07,5,59,45,530,344,1005,120
5234.6,5231.3,5217.4,5154.4,4938.4,4480.6,3926.6,3539.1,3206.1,2632.3,1904.8,1528.1,1492.3,1505.4,1506.4,5.2,55.6,45,5235.3,3418.3,905.5,1504
563.99,563.93,563.68,562.38,556.06,534.12,479.89,406.5,334.97,242.17,141.1,137.76,232.49,319.3,362.42,10,59,45,564,347.9,9.6,387.7
5351.9,5351.4,5349.1,5337.5,5285.1,5092.6,4618.1,3974.7,3389.5,2748,2071.3,1809.5,1886.8,1965.5,1994.5,10,55,45,5352,3400,910,2008
5163.8,5162.9,5158.8,5137.6,5029.3,4610.3,3403.3,1552.4,478.01,515.41,704.1,675.98,703.83,860.38,995.44,13,55,45,5164,41,900,1100
564,563.98,563.9,563.43,561.35,552.13,521.41,462.47,415.52,441.34,560.52,743.51,936.48,1080.1,1154.4,15,59,45,564,340,940,1200
510.67,509.17,503.59,483.75,440.74,391.45,359.47,342.78,320.42,271.77,210.88,186.46,191.84,197.26,199.14,3,55,47,511,343,90,200
5121.8,5120.6,5115.4,5088.7,4954.4,4432.8,3031.1,1152.5,94.16,223.06,358.26,237,18.943,114.5,170.01,12,59,47,5122,34,1900,200
530.11,530.66,532.89,543.04,577.8,655.9,759.12,844.03,883.2,847.53,672.46,365.34,131.1,74.803,91.896,5,59,45,530,944,1005,120
567.99,567.97,567.85,567.23,564.08,551.69,514.57,451.02,401.19,390.37,368.59,272.01,151.28,73.058,37.386,13,55,45,568,347,940,17
5234.6,5231.3,5217.4,5154.4,4938.8,4482.2,3934.5,3575.7,3347.6,3004.4,2446.6,1917.4,1640,1544.8,1516.7,5.2,55.6,45,5235.3,3418.3,1905.5,1504
563.99,563.93,563.68,562.38,556.07,534.15,480.02,407.12,337.61,250.68,158.69,160.35,252.74,331.69,367.77,10,59,45,564,347.9,19.6,387.7
5351.9,5351.4,5349.1,5337.6,5285.4,5094,4624.8,4006.5,3519.9,3141.5,2826.8,2758,2863.1,2949.5,2987.3,10,55,45,5352,3400,1910,3008
5319.9,5319.4,5317.2,5305.8,5250.5,5058.1,4579.6,3916.8,3220.5,2252.8,1128,616.16,614.18,639,634.23,10,55,49,5320,3410,192,625
5163.8,5162.9,5158.8,5137.6,5029.2,4610,3402,1546.2,454.18,454.92,621.95,619.91,683.66,856.89,995.5,13,55,45,5164,41,1900,1100
564,563.98,563.9,563.43,561.35,552.13,521.44,462.62,416.63,448.3,587.51,797.61,993.27,1114.7,1169.2,15,59,45,564,340,1940,1200
510.67,509.17,503.59,483.76,440.78,391.61,360.27,346.51,335.84,319.08,300.35,284.5,358.31,610.26,833.97,3,55,47,511,343,190,1000
5121.8,5120.6,5115.4,5088.8,4954.4,4433,3032.5,1159.3,121.48,146.78,239.89,140.19,30.107,133.76,176.79,12,59,47,5122,34,2900,200
530.11,530.66,532.89,543.06,577.87,656.24,760.84,852.32,918.22,960.37,909.51,675.07,406.84,245.44,167.36,5,59,45,530,944,2005,120
567.99,567.97,567.85,567.24,564.1,551.83,515.3,454.59,416.72,443.66,493.06,447.35,291.95,144.7,65.725,13,55,45,568,347,1940,17
5234.6,5231.3,5217.4,5154.5,4938.9,4482.7,3937.2,3588.4,3399.3,3154.9,2690.1,2099.1,1696.7,1549.9,1514.6,5.2,55.6,45,5235.3,3418.3,2905.5,1504
563.99,563.93,563.68,562.38,556.07,534.17,480.14,407.72,340.13,258.87,175.85,181,266.5,337.5,369.8,10,59,45,564,347.9,29.6,387.7
5351.9,5351.4,5349.1,5337.6,5285.5,5094.7,4628.9,4025.5,3595.9,3355.8,3175.1,3057.3,3015.1,3007.8,3007.5,10,55,45,5352,3400,2910,3008
5319.9,5319.4,5317.2,5305.8,5250.6,5058.3,4580.7,3922,3241.4,2312,1223.2,695.19,651.95,652.64,638.8,10,55,49,5320,3410,292,625
5163.8,5162.9,5158.8,5137.6,5029.2,4609.9,3401.6,1544.5,447.89,439.2,600.99,606.08,679.15,856.43,995.7,13,55,45,5164,41,2900,1100
564,563.98,563.9,563.44,561.37,552.24,522.01,465.42,428.33,483.68,652.12,866.21,1039.2,1136.2,1177.4,15,59,45,564,340,2940,1200
510.67,509.17,503.6,483.76,440.8,391.73,360.85,349.3,347.88,361.3,416.71,536.29,694.01,838.87,931.7,3,55,47,511,343,290,1000
5121.8,5120.6,5115.4,5088.8,4954.5,4433.6,3035.2,1172.4,174.33,1.4519,8.7572,49.011,125.29,170.79,189.74,12,59,47,5122,34,3900,200
530.11,530.66,532.9,543.06,577.91,656.44,761.82,857.08,938.7,1029,1063,880.11,574.73,345.04,211.09,5,59,45,530,944,3005,120
567.99,567.97,567.85,567.24,564.12,551.9,515.67,456.42,424.99,474.58,580.43,620.41,505.67,298.75,138.95,13,55,45,568,347,2940,17
5234.6,5231.3,5217.4,5154.4,4938.7,4481.6,3931.9,3564.3,3310.3,2955.7,2582.6,2524.4,2690,2818.7,2874.6,5.2,55.6,45,5235.3,3418.3,1504,2905.5
564.02,564.13,564.6,567.02,578.88,620.92,730.43,891.11,1010.9,949.99,615.18,194.67,5.1044,15.819,8.14,10,59,45,564,1347.9,387.7,29.6
5351.9,5351.2,5348.4,5334,5268.9,5030.6,4450.4,3699.1,3133.1,2722.5,2424,2446.2,2657.1,2807.8,2873.6,10,55,45,5352,3008,1400,2910
5319.9,5319.4,5317.2,5305.8,5250.6,5058.5,4581.2,3923.9,3242,2258.6,905.03,36.99,183.27,15.334,109.57,10,55,49,5320,3410,625,192
5163.9,5163.6,5162.4,5155.8,5121.7,4987.5,4577.9,3819.7,2935.6,1888.7,726.83,251.24,515.6,842.02,1005.2,13,55,45,5164,2900,41,1100
564,563.98,563.9,563.44,561.37,552.23,521.92,465.06,427.76,491.07,720.63,1152.2,1766,2353.2,2705.6,15,59,45,564,340,1200,2940
510.67,509.17,503.6,483.77,440.84,391.94,361.87,353.92,365.17,401.62,441.27,427.92,370.4,324.22,302.52,3,55,47,511,343,1000,290
5121.8,5120.6,5115.4,5088.8,4954.4,4432.8,3031.2,1153.7,102.16,180.27,217.02,132.57,952.13,2100.4,3068.7,12,59,47,5122,34,200,3900
530.11,530.66,532.89,543.02,577.7,655.37,756.44,831.45,834.35,726.2,589.01,714.19,1263.4,2025.7,2590.8,5,59,45,530,944,120,3005
567.99,567.97,567.85,567.23,564.03,551.48,513.54,446.22,383.59,356.53,405.41,621.79,1113.8,1844.6,2452.6,13,55,45,568,347,170,2940
5234.6,5231.3,5217.4,5154.4,4938.8,4482.1,3934.2,3575.1,3353.1,3074.5,2774.8,2692.7,2779.2,2854.3,2887.3,5.2,55.6,45,5235.3,3418.3,1904,2905.5
564.02,564.13,564.6,567.02,578.88,620.92,730.46,891.25,1011.5,951.85,618.3,196.72,5.1097,16.339,7.8423,10,59,45,564,1347.9,397.7,29.6
5351.9,5351.2,5348.4,5334,5269,5031.1,4452.6,3709.4,3173.3,2829.9,2577.5,2550.2,2695.1,2818.6,2876.7,10,55,45,5352,3008,1900,2910
5319.9,5319.4,5317.2,5305.8,5250.6,5058.5,4581.3,3924.3,3243.6,2265.9,937.02,39.399,99.898,33.54,129.85,10,55,49,5320,3410,695,192
5163.9,5163.6,5162,5153.9,5112.4,4949,4455.1,3569.1,2645.3,1778.8,1001.4,764.3,898.55,1019.5,1071.7,13,55,45,5164,2500,41,1100
564,563.98,563.9,563.44,561.37,552.25,522.04,465.61,429.91,496.46,727.86,1159.5,1772.1,2355.7,2706.3,15,59,45,564,340,1900,2940
510.67,509.17,503.6,483.77,440.87,392.07,362.56,357.17,379.14,448.75,550.76,587.12,509.21,401.3,334.58,3,55,47,511,343,1900,290
5121.8,5120.6,5115.4,5088.8,4954.5,4433.6,3035.2,1172.2,174.41,9.3641,57.034,368.25,1138.2,2246.6,3152.4,12,59,47,5122,34,290,3900
530.11,530.66,532.89,543.03,577.73,655.5,757.12,834.74,848.57,774.87,705.88,900.21,1439.8,2103.9,2601.8,5,59,45,530,944,190,3005
567.99,567.97,567.85,567.23,564.04,551.5,513.65,446.78,385.91,363.68,417.97,623.09,1066.6,1759.6,2390,13,55,45,568,347,190,2940
5934.3,5929.5,5909.5,5818.7,5508.8,4857.4,4092.3,3618.5,3362.5,3073.8,2772.2,2692.9,2780.9,2855.6,2887.9,5.2,55.6,45,5935.3,3418.3,1904,2905.5
594.02,594.13,594.6,597,608.78,650.47,758.71,915.92,1028.8,958.18,615.04,192.77,4.7231,14.772,8.7225,10,59,45,594,1347.9,397.7,29.6
5951.8,5951,5947.3,5928.7,5844.5,5537,4793.7,3854.1,3207.7,2830.4,2565.4,2535.4,2685.2,2814.1,2875,10,55,45,5952,3008,1900,2910
5919.9,5919.2,5916.2,5900.8,5825.9,5566.2,4927.3,4075.3,3275.6,2242.3,867.09,70.155,202.94,24.46,106.07,10,55,49,5920,3410,695,192
5963.9,5963.4,5961.3,5950.4,5894.4,5674.7,5013.9,3848,2688.6,1665.3,718.71,415.49,668.31,919.89,1035.6,13,55,45,5964,2500,41,1100
594,593.98,593.89,593.35,590.96,580.41,545.46,479.81,435.33,497.68,724,1140,1732.7,2319,2686.7,15,59,45,594,340,1900,2940
590.49,588.17,579.55,548.98,483.37,410.33,367.95,359.53,382.47,450.98,535.29,540.44,454.36,366.43,319.25,3,55,47,591,343,1900,290
5921.7,5920.3,5914.4,5883.5,5728.1,5124.9,3506.1,1351.4,204.22,28.482,86.773,397.47,1163.9,2267.2,3164.1,12,59,47,5922,34,290,3900
530.24,531.4,536.17,558.01,634.17,814.25,1082.8,1354.8,1511.8,1416.2,1124.2,1144.5,1741.7,2416.7,2786.5,5,59,45,530,1944,190,3005
597.99,597.96,597.83,597.11,593.44,579.05,535.77,460.55,396.78,382.62,444.09,640.2,1064.3,1744.3,2377.2,13,55,45,598,347,190,2940
935.7,937.52,945.05,979.84,1104,1398.1,1863.1,2365.4,2752.2,2887.6,2788.4,2713.4,2777.9,2853.2,2887.6,5.2,55.6,45,935.32,3418.3,1904,2905.5
94.009,94.051,94.234,95.176,99.844,116.9,165.4,255.45,381.88,511.57,560.62,454.97,267.99,130.64,66.436,10,59,45,94,1347.9,397.7,29.6
952.05,952.29,953.32,958.61,982.77,1074.1,1317.1,1707,2114.1,2381.4,2472.3,2549.4,2695.1,2815.8,2875.1,10,55,45,952,3008,1900,2910
920.05,920.31,921.42,927.11,955.13,1055.3,1323.2,1744.7,2132.3,2148.3,1525.8,636.81,168.99,113.4,151.94,10,55,49,920,3410,695,192
964.02,964.11,964.51,966.58,977.3,1019.9,1152.8,1403.9,1629,1535.9,997.53,518.69,566.23,825.93,992.59,13,55,45,964,2500,41,1100
993.99,993.93,993.66,992.06,984.94,953.55,849.7,653.47,494.02,520.93,753.64,1184.1,1785,2358.6,2706.3,15,59,45,994,340,1900,2940
889.73,884,862.77,788,630.91,465.32,379.77,362.1,383.57,451,529.57,525.24,437.81,356.63,315.11,3,55,47,891,343,1900,290
921.96,921.76,920.88,916.33,893.42,804.34,563.9,237.13,43.706,13.815,36.442,367.4,1161.9,2277.8,3172.5,12,59,47,922,34,290,3900
730.26,731.5,736.61,759.92,840.57,1026.9,1289.5,1524.8,1613.5,1434.9,1087.3,1096.6,1675.7,2357.6,2758,5,59,45,730,1944,190,3005
997.98,997.89,997.48,995.36,984.49,942.01,815.98,604.87,441.11,402.47,472.52,698.44,1198.2,1922.9,2498.7,13,55,45,998,347,190,2940
935.34,935.41,935.73,937.43,946.41,985.93,1123.6,1441.1,1898,2314.7,2543.4,2638,2735.6,2826.3,2875.4,15.2,55.6,45,935.32,3418.3,1904,2905.5
94.001,94.006,94.029,94.17,94.868,98.225,111.86,152.09,231.56,335.55,415.53,395.52,270.9,143.29,72.911,20,59,45,94,1347.9,397.7,29.6
952.01,952.04,952.17,952.96,956.61,974.96,1047.8,1254,1619.9,2011.5,2298.3,2496.7,2675.9,2807,2871.8,20,55,45,952,3008,1900,2910
920.01,920.04,920.18,921.01,925.18,945.03,1023.9,1241.2,1588.8,1796.7,1497.6,747.96,188.55,76.685,126.45,20,55,49,920,3410,695,192
964,964.02,964.09,964.51,966.62,976.48,1018.8,1144.3,1344.5,1389.4,1034.1,575.31,548.61,795.34,977.56,23,55,45,964,2500,41,1100
994,993.98,993.93,993.58,991.84,982.89,945.22,830.27,644.48,569.16,737.77,1099.2,1607.5,2177.5,2604,25,59,45,994,340,1900,2940
890.98,890.91,890.57,888.84,879.94,845.18,740.35,569.7,453.55,470.55,554.16,575.13,492.67,390.06,329.23,13,55,47,891,343,1900,290
921.99,921.96,921.82,920.94,916.6,894.83,808.45,577.24,263.07,135.5,234.39,532.42,1266.3,2376.2,3249,22,59,47,922,34,290,3900
730.01,730.06,730.26,731.48,736.92,761.33,846.08,1029.1,1241.8,1306.9,1169,1216.2,1764.5,2402.8,2772,15,59,45,730,1944,190,3005
998,997.98,997.91,997.45,995.18,984.62,939.6,807.44,590.28,436.68,467.75,762.46,1398.4,2150.3,2630.5,23,55,45,998,347,190,2940
935.34,935.41,935.73,937.18,944.39,977.63,1091,1363.6,1772.6,2152.6,2386.6,2538.8,2690.5,2807.9,2868.1,15.2,35.6,45,935.32,3418.3,1904,2905.5
94.001,94.006,94.029,94.15,94.708,97.508,108.5,142.19,210.02,297.91,359.97,335.42,228.4,123.54,65.999,20,39,45,94,1347.9,397.7,29.6
952.01,952.04,952.16,952.85,956,971.02,1029.6,1203.3,1522.6,1882.6,2168,2402.8,2622.9,2781.1,2860.8,20,35,45,952,3008,1900,2910
920.01,920.04,920.17,920.87,924.11,940.21,1001.8,1176,1448.8,1566.9,1242.4,624.52,219.04,136.79,158.78,20,35,49,920,3410,695,192
964,964.02,964.08,964.42,965.99,973.58,1005.4,1097.1,1230.9,1191.9,821.63,487.65,568.77,823.43,989.39,23,35,45,964,2500,41,1100
994,993.98,993.93,993.64,992.17,985.04,955.02,862.11,709.6,665.26,876.21,1294.1,1843.8,2370.2,2703.4,25,39,45,994,340,1900,2940
890.98,890.91,890.58,889.11,882,852.8,765.5,616.21,522.83,582.85,687.75,672.38,540.2,409.18,336.74,13,35,47,891,343,1900,290
921.99,921.96,921.82,921.06,917.24,899.12,827.91,621.74,310.93,136,196.1,498.88,1221.7,2280.7,3158.3,22,39,47,922,34,290,3900
730.01,730.05,730.25,731.15,735.93,755.67,825.25,975.23,1137.7,1133.6,954.86,979.83,1445.8,2089.2,2584,15,39,45,730,1944,190,3005
998,997.98,997.9,997.51,995.67,986.79,949.12,836.02,635.12,500.85,663.36,1244.1,2020.9,2567.4,2809,23,35,45,998,347,190,2940
935.34,935.38,935.65,936.78,942.17,964.16,1043.3,1249.8,1607.6,2016,2356.6,2589.1,2739.4,2829.5,2874.7,15.2,35.6,15,935.32,3418.3,1904,2905.5
94.001,94.006,94.024,94.133,94.615,96.78,105.59,132.69,190.54,269.64,332.11,324.99,237.98,136.6,73.808,20,39,25,94,1347.9,397.7,29.6
952.01,952.04,952.16,952.75,955.74,968.99,1021,1178.1,1482,1839.9,2144.1,2397.8,2622.2,2779.4,2859.2,20,35,35,952,3008,1900,2910
920.01,920.04,920.17,920.87,924.69,941.72,1011,1198.2,1475.7,1568.4,1204.7,589.7,219.04,149.93,167.35,20,35,59,920,3410,695,192
964,964.02,964.08,964.42,966.24,974.55,1008.7,1105.7,1229.1,1141.9,731.15,439.05,579.96,845.45,1001.8,23,35,55,964,2500,41,1100
994,993.98,993.93,993.6,991.91,983.33,947.43,840.79,685.83,680.69,937.82,1391.8,1965.2,2469,2756.3,25,39,65,994,340,1900,2940
890.98,890.91,890.58,888.62,879.44,841.81,735.31,578.07,518.68,624.75,762.11,760.84,605.02,438.74,346.61,13,35,77,891,343,1900,290
921.99,921.96,921.78,920.82,915.9,891.12,791.64,536.57,226.92,132.41,282.49,775.15,1756.7,2824.8,3479.7,22,39,87,922,34,290,3900
730.01,730.05,730.3,731.59,738.02,767.4,863.02,1039.5,1147,981.06,741.34,992.11,1731.2,2417.1,2785.4,15,39,95,730,1944,190,3005
998,997.99,997.92,997.62,996.27,989.97,965.07,886.53,724.6,570.54,595.42,851.47,1298.4,1872.5,2391.3,23,35,15,998,347,190,2940
